phase,twist,height,volume,pressure,epi,trans,endo
0.2929,10.9205,53.7582,65.2063,111.3630,206.8837,221.9541,216.2234
0.3030,10.6680,53.4859,63.8085,111.7261,204.4534,221.3964,215.5765
0.3131,10.2473,53.1616,62.4179,112.0046,202.6889,220.8827,215.0496
0.3232,9.7523,52.8143,61.0304,112.2458,201.2181,220.3884,214.5758
0.3333,9.1611,52.4693,59.7297,113.1720,200.4941,219.7023,214.1223
0.3434,8.5232,52.1254,58.4711,114.4304,200.1323,218.9231,213.6787
0.3535,8.0132,51.7679,57.4488,115.5125,200.0055,217.9618,213.1787
0.3636,7.5711,51.4031,56.5520,116.5009,200.0036,216.9038,212.6487
0.3737,7.4154,51.2907,56.0668,116.8200,200.0219,215.3108,211.9109
0.3838,7.4261,51.3247,55.8208,116.7505,200.0521,213.4070,211.0524
0.3939,7.5718,51.6872,56.0321,116.1972,200.0466,211.2821,210.5135
0.4040,7.8030,52.2577,56.5329,115.3374,200.0187,209.0172,210.1771
0.4141,7.8194,52.8966,57.3094,113.6684,200.3653,207.0686,210.4042
0.4242,7.6876,53.5825,58.2760,111.4412,200.9704,205.3383,211.0200
0.4343,7.1752,54.3904,59.2638,107.9882,202.3886,204.1277,212.1849
0.4444,6.3771,55.2897,60.2675,103.6159,204.4168,203.3069,213.7617
0.4545,5.3948,56.3267,61.2815,97.8721,206.7337,203.3121,215.1992
0.4646,4.2622,57.4758,62.3039,91.0107,209.2860,203.9905,216.5232
0.4747,3.2652,58.6934,63.6585,82.7821,211.7283,205.2496,217.7203
0.4848,2.3880,59.9715,65.3068,73.3439,214.0731,207.0228,218.8051
0.4949,1.7880,60.8677,67.6079,60.7602,216.2761,209.7155,220.0161
0.5051,1.4539,61.3970,70.5362,45.1548,218.3433,213.2914,221.3482
0.5152,1.3226,61.6744,74.0063,30.9407,220.2661,216.6903,222.4679
0.5253,1.4023,61.6894,78.0410,18.1740,222.0388,219.9052,223.3666
0.5354,1.5218,61.8128,82.0604,9.7702,223.6580,223.1912,224.1813
0.5455,1.6863,62.0588,86.0627,6.2975,225.1040,226.5576,224.9011
0.5556,1.7567,62.2755,89.5133,4.1388,226.4266,229.7025,225.6176
0.5657,1.7116,62.4563,92.2868,3.5923,227.5978,232.5756,226.3302
0.5758,1.5440,62.5296,94.4447,3.2137,228.6503,235.1295,226.9931
0.5859,1.2130,62.4598,95.7820,3.0589,229.5445,237.2581,227.5898
0.5960,0.8405,62.4139,96.8735,3.0091,230.3213,238.9334,228.0341
0.6061,0.4080,62.4029,97.6088,3.1113,230.9279,239.9518,228.2575
0.6162,0.0323,62.4160,98.4719,3.2808,231.4532,240.8000,228.4037
0.6263,-0.2536,62.4674,99.5367,3.5563,231.8500,241.3795,228.4280
0.6364,-0.4664,62.4918,100.7821,3.8621,232.2016,241.8586,228.4205
0.6465,-0.5533,62.4699,102.3386,4.2201,232.4755,242.1647,228.3581
0.6566,-0.6228,62.4896,103.8873,4.4445,232.7300,242.4689,228.3024
0.6667,-0.6598,62.5876,105.4215,4.4176,232.9480,242.7697,228.2595
0.6768,-0.7252,62.7390,106.7887,4.4628,233.1632,243.0669,228.2314
0.6869,-0.8494,63.0004,107.8117,4.6570,233.3724,243.3570,228.2338
0.6970,-1.0035,63.1964,108.6594,4.8887,233.5853,243.6217,228.2622
0.7071,-1.2252,63.2442,109.1099,5.2054,233.8065,243.8289,228.3491
0.7172,-1.4567,63.3248,109.4488,5.3925,234.0318,244.0060,228.4369
0.7273,-1.7125,63.4877,109.5088,5.2553,234.2677,244.1078,228.5269
0.7374,-1.9570,63.6734,109.5023,5.2723,234.5050,244.1936,228.6064
0.7475,-2.1703,63.9222,109.3115,5.7162,234.7462,244.2352,228.6572
0.7576,-2.3589,64.1252,109.0940,6.1082,234.9835,244.2590,228.7012
0.7677,-2.4716,64.1870,108.7943,6.3400,235.2089,244.2276,228.7242
0.7778,-2.5591,64.1954,108.5408,6.5514,235.4232,244.1770,228.7458
0.7879,-2.5595,64.0189,108.4467,6.6918,235.5992,244.0603,228.7629
0.7980,-2.5430,63.8198,108.4709,6.7783,235.7570,243.9793,228.7741
0.8081,-2.4604,63.5325,108.9561,6.6544,235.8435,244.0375,228.7625
0.8182,-2.3676,63.3006,109.5619,6.5235,235.9131,244.1993,228.7341
0.8283,-2.2294,63.3149,110.7034,6.3612,235.9078,244.8221,228.6306
0.8384,-2.0826,63.3628,111.8878,6.1973,235.9000,245.4475,228.5369
0.8485,-1.8924,63.5824,113.2921,6.0250,235.8793,246.0863,228.4935
0.8586,-1.7007,63.8429,114.6471,5.8940,235.8755,246.6834,228.4794
0.8687,-1.4997,64.3485,115.7062,6.0107,235.9729,247.0301,228.6414
0.8788,-1.3091,64.8771,116.6827,6.0854,236.0843,247.3403,228.8135
0.8889,-1.1926,65.5711,117.0674,5.8592,236.2953,247.3897,229.0584
0.8990,-1.0880,66.2719,117.4050,5.6868,236.5077,247.4008,229.3286
0.9091,-1.0880,67.0324,117.3278,5.9869,236.7314,247.0765,229.8209
0.9192,-1.0960,67.7633,117.2523,6.2276,236.9567,246.7387,230.3261
0.9293,-1.1951,68.1619,117.1966,5.8001,237.2006,246.2490,230.9763
0.9394,-1.3062,68.5344,117.1542,5.4213,237.4462,245.7649,231.6147
0.9495,-1.6021,68.5061,117.3170,5.7897,237.7184,245.3653,232.0729
0.9596,-1.9121,68.4862,117.4745,6.1653,237.9823,244.9719,232.5188
0.9697,-2.5529,68.6650,117.5066,6.7141,238.0501,244.7256,232.6764
0.9798,-3.1960,68.8471,117.5280,7.2443,238.1205,244.4834,232.8296
0.9899,-3.9521,69.1869,117.0363,6.8842,238.3100,244.4355,232.7791
1.0000,-4.7081,69.5266,116.5446,6.5241,238.4995,244.3875,232.7285
